date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
1/5/2020,Brunei,0,0,,,,,,
1/12/2020,Brunei,0,0,,,,,,
1/19/2020,Brunei,0,0,,,,,,
1/26/2020,Brunei,0,0,,,,,,
2/2/2020,Brunei,0,0,,,,,,
2/9/2020,Brunei,0,0,,,0,0,,
2/16/2020,Brunei,0,0,,,0,0,,
2/23/2020,Brunei,0,0,,,0,0,,
3/1/2020,Brunei,0,0,,,0,0,,
3/8/2020,Brunei,0,0,,,0,0,,
3/15/2020,Brunei,40,0,40,,40,0,,
3/22/2020,Brunei,43,0,83,,83,0,,
3/29/2020,Brunei,37,1,120,1,120,1,120,1
4/5/2020,Brunei,15,0,135,1,135,1,135,1
4/12/2020,Brunei,1,0,136,1,136,1,136,1
4/19/2020,Brunei,1,0,137,1,137,1,137,1
4/26/2020,Brunei,1,0,138,1,138,1,138,1
5/3/2020,Brunei,0,0,138,1,98,1,138,1
5/10/2020,Brunei,3,0,141,1,58,1,141,1
5/17/2020,Brunei,0,0,141,1,21,0,141,1
5/24/2020,Brunei,0,0,141,1,6,0,141,1
5/31/2020,Brunei,0,1,141,2,5,1,141,2
6/7/2020,Brunei,0,0,141,2,4,1,141,2
6/14/2020,Brunei,0,0,141,2,3,1,141,2
6/21/2020,Brunei,0,1,141,3,3,2,101,3
6/28/2020,Brunei,0,0,141,3,0,2,58,3
7/5/2020,Brunei,0,0,141,3,0,2,21,2
7/12/2020,Brunei,0,0,141,3,0,2,6,2
7/19/2020,Brunei,0,0,141,3,0,1,5,2
7/26/2020,Brunei,0,0,141,3,0,1,4,2
8/2/2020,Brunei,0,0,141,3,0,1,3,2
8/9/2020,Brunei,1,0,142,3,1,0,4,2
8/16/2020,Brunei,0,0,142,3,1,0,1,2
8/23/2020,Brunei,1,0,143,3,2,0,2,2
8/30/2020,Brunei,1,0,144,3,3,0,3,2
9/6/2020,Brunei,1,0,145,3,4,0,4,1
9/13/2020,Brunei,0,0,145,3,4,0,4,1
9/20/2020,Brunei,0,0,145,3,4,0,4,1
9/27/2020,Brunei,1,0,146,3,4,0,5,0
10/4/2020,Brunei,0,0,146,3,4,0,5,0
10/11/2020,Brunei,0,0,146,3,3,0,5,0
10/18/2020,Brunei,1,0,147,3,3,0,6,0
10/25/2020,Brunei,1,0,148,3,3,0,7,0
11/1/2020,Brunei,0,0,148,3,3,0,7,0
11/8/2020,Brunei,0,0,148,3,3,0,7,0
11/15/2020,Brunei,0,0,148,3,2,0,6,0
11/22/2020,Brunei,0,0,148,3,2,0,6,0
11/29/2020,Brunei,2,0,150,3,4,0,7,0
12/6/2020,Brunei,1,0,151,3,4,0,7,0
12/13/2020,Brunei,1,0,152,3,4,0,7,0
12/20/2020,Brunei,0,0,152,3,4,0,7,0
12/27/2020,Brunei,0,0,152,3,4,0,7,0
1/3/2021,Brunei,20,0,172,3,24,0,26,0
1/10/2021,Brunei,1,0,173,3,25,0,27,0
1/17/2021,Brunei,1,0,174,3,24,0,28,0
1/24/2021,Brunei,1,0,175,3,24,0,28,0
1/31/2021,Brunei,5,0,180,3,28,0,32,0
2/7/2021,Brunei,1,0,181,3,29,0,33,0
2/14/2021,Brunei,3,0,184,3,32,0,36,0
2/21/2021,Brunei,1,0,185,3,13,0,37,0
2/28/2021,Brunei,1,0,186,3,13,0,38,0
3/7/2021,Brunei,4,0,190,3,16,0,40,0
3/14/2021,Brunei,9,0,199,3,24,0,48,0
3/21/2021,Brunei,7,0,206,3,26,0,54,0
3/28/2021,Brunei,1,0,207,3,26,0,55,0
4/4/2021,Brunei,7,0,214,3,30,0,62,0
4/11/2021,Brunei,5,0,219,3,34,0,47,0
4/18/2021,Brunei,2,0,221,3,35,0,48,0
4/25/2021,Brunei,2,0,223,3,33,0,49,0
5/2/2021,Brunei,4,0,227,3,28,0,52,0
5/9/2021,Brunei,3,0,230,3,24,0,50,0
5/16/2021,Brunei,2,0,232,3,25,0,51,0
5/23/2021,Brunei,4,0,236,3,22,0,52,0
5/30/2021,Brunei,6,0,242,3,23,0,57,0
6/6/2021,Brunei,2,0,244,3,23,0,58,0
6/13/2021,Brunei,6,0,250,3,27,0,60,0
6/20/2021,Brunei,5,0,255,3,28,0,56,0
6/27/2021,Brunei,4,0,259,3,29,0,53,0
7/4/2021,Brunei,3,0,262,3,30,0,55,0
7/11/2021,Brunei,13,0,275,3,39,0,61,0
7/18/2021,Brunei,16,0,291,3,49,0,72,0
7/25/2021,Brunei,30,0,321,3,77,0,100,0
8/1/2021,Brunei,17,0,338,3,88,0,115,0
8/8/2021,Brunei,26,0,364,3,109,0,137,0
8/15/2021,Brunei,359,1,723,4,464,1,493,1
8/22/2021,Brunei,1046,7,1769,11,1507,8,1537,8
8/29/2021,Brunei,796,5,2565,16,2290,13,2329,13
9/5/2021,Brunei,764,4,3329,20,3038,17,3087,17
9/12/2021,Brunei,834,5,4163,25,3842,22,3919,22
9/19/2021,Brunei,884,7,5047,32,4709,29,4797,29
9/26/2021,Brunei,1493,6,6540,38,6176,35,6285,35
10/3/2021,Brunei,1176,6,7716,44,6993,40,7457,41
10/10/2021,Brunei,1264,5,8980,49,7211,38,8718,46
10/17/2021,Brunei,1880,7,10860,56,8295,40,10585,53
10/24/2021,Brunei,1253,1,12113,57,8784,37,11822,54
10/31/2021,Brunei,1017,1,13130,58,8967,33,12809,55
11/7/2021,Brunei,652,3,13782,61,8735,29,13444,58
11/14/2021,Brunei,433,0,14215,61,7675,23,13851,58
11/21/2021,Brunei,376,0,14591,61,6875,17,13868,57
11/28/2021,Brunei,445,0,15036,61,6056,12,13267,50
12/5/2021,Brunei,150,0,15186,61,4326,5,12621,45
12/12/2021,Brunei,162,0,15348,61,3235,4,12019,41
12/19/2021,Brunei,54,0,15402,61,2272,3,11239,36
12/26/2021,Brunei,45,0,15447,61,1665,0,10400,29
1/2/2022,Brunei,52,1,15499,62,1284,1,8959,24
1/9/2022,Brunei,135,0,15634,62,1043,1,7918,18
1/16/2022,Brunei,247,0,15881,62,845,1,6901,13
1/23/2022,Brunei,251,0,16132,62,946,1,5272,6
1/30/2022,Brunei,281,0,16413,62,1065,1,4300,5
2/6/2022,Brunei,1371,0,17784,62,2382,1,4654,4
2/13/2022,Brunei,4731,2,22515,64,7068,3,8733,3
2/20/2022,Brunei,12464,3,34979,67,19480,5,20764,6
2/27/2022,Brunei,24468,6,59447,73,43813,11,44856,12
3/6/2022,Brunei,29402,11,88849,84,72968,22,73813,23
3/13/2022,Brunei,23244,8,112093,92,95961,30,96907,31
3/20/2022,Brunei,12623,2,124716,94,108303,32,109368,33
3/27/2022,Brunei,6687,6,131403,100,113619,38,116001,39
4/3/2022,Brunei,4571,0,135974,100,113459,36,120527,39
4/10/2022,Brunei,2556,1,138530,101,103551,34,123031,39
4/17/2022,Brunei,1493,0,140023,101,80576,28,124389,39
4/24/2022,Brunei,1096,0,141119,101,52270,17,125238,39
5/1/2022,Brunei,792,0,141911,101,29818,9,125779,39
5/8/2022,Brunei,947,0,142858,101,18142,7,126445,39
5/15/2022,Brunei,1801,0,144659,101,13256,1,126875,39
5/22/2022,Brunei,1827,0,146486,101,10512,1,123971,37
5/29/2022,Brunei,1603,0,148089,101,9559,0,113110,34
6/5/2022,Brunei,2313,0,150402,101,10379,0,90955,28
6/12/2022,Brunei,2691,0,153093,101,11974,0,64244,17
6/19/2022,Brunei,3930,0,157023,101,15112,0,44930,9
6/26/2022,Brunei,0,1,157023,102,14165,1,32307,8
7/3/2022,Brunei,6504,5,163527,107,18868,6,32124,7
7/10/2022,Brunei,9610,10,173137,117,26651,16,37163,17
7/17/2022,Brunei,11858,4,184995,121,36906,20,46465,20
7/24/2022,Brunei,12420,1,197415,122,47013,21,57392,21
7/31/2022,Brunei,8745,0,206160,122,53067,21,65041,21
8/7/2022,Brunei,9123,6,215283,128,58260,27,73372,27
8/14/2022,Brunei,2976,0,218259,128,61236,26,75401,27
8/21/2022,Brunei,1986,0,220245,128,56718,21,75586,27
8/28/2022,Brunei,1454,1,221699,129,48562,12,75213,28
9/4/2022,Brunei,1360,1,223059,130,38064,9,74970,29
9/11/2022,Brunei,1551,1,224610,131,27195,9,74208,30
9/18/2022,Brunei,1627,0,226237,131,20077,9,73144,30
9/25/2022,Brunei,1519,0,227756,131,12473,3,70733,30
10/2/2022,Brunei,1909,2,229665,133,11406,5,72642,31
10/9/2022,Brunei,2168,1,231833,134,11588,6,68306,27
10/16/2022,Brunei,2749,1,234582,135,12883,6,61445,18
10/23/2022,Brunei,3074,1,237656,136,14597,6,52661,15
10/30/2022,Brunei,3388,0,241044,136,16434,5,43629,14
11/6/2022,Brunei,3555,1,244599,137,18362,6,38439,15
11/13/2022,Brunei,4262,0,248861,137,21105,6,33578,9
11/20/2022,Brunei,4545,6,253406,143,23741,10,35147,15
11/27/2022,Brunei,4515,1,257921,144,26088,10,37676,16
12/4/2022,Brunei,3519,1,261440,145,26858,10,39741,16
12/11/2022,Brunei,3050,1,264490,146,26834,10,41431,16
12/18/2022,Brunei,2329,1,266819,147,25775,11,42209,16
12/25/2022,Brunei,1796,1,268615,148,24016,11,42378,17
1/1/2023,Brunei,1584,0,270199,148,21338,11,42443,17
1/8/2023,Brunei,2447,0,272646,148,19240,5,42981,15
1/15/2023,Brunei,0,0,272646,148,14725,4,40813,14
1/22/2023,Brunei,1571,0,274217,148,12777,3,39635,13
1/29/2023,Brunei,1003,0,275220,148,10730,2,37564,12
2/5/2023,Brunei,847,0,276067,148,9248,1,35023,12
2/12/2023,Brunei,758,1,276825,149,8210,1,32226,12
2/19/2023,Brunei,616,1,277441,150,7242,2,28580,13
2/26/2023,Brunei,551,0,277992,150,5346,2,24586,7
3/5/2023,Brunei,706,0,278698,150,6052,2,20777,6
3/12/2023,Brunei,963,0,279661,150,5444,2,18221,5
3/19/2023,Brunei,1129,1,280790,151,5570,3,16300,5
3/26/2023,Brunei,1166,2,281956,153,5889,5,15137,6
4/2/2023,Brunei,1389,0,283345,153,6520,4,14730,5
4/9/2023,Brunei,1287,0,284632,153,7191,3,14433,5
4/16/2023,Brunei,1108,2,285740,155,7748,5,13094,7
4/23/2023,Brunei,1070,0,286810,155,8112,5,14164,7
4/30/2023,Brunei,1241,2,288051,157,8390,7,13834,9
5/7/2023,Brunei,4593,3,292644,160,11854,9,17424,12
5/14/2023,Brunei,6861,0,299505,160,17549,7,23438,12
5/21/2023,Brunei,4214,1,303719,161,20374,8,26894,12
5/28/2023,Brunei,2614,0,306333,161,21701,8,28892,11
6/4/2023,Brunei,1353,0,307686,161,21946,6,29694,11
6/11/2023,Brunei,1091,0,308777,161,21967,6,30079,11
6/18/2023,Brunei,338,0,309115,161,21064,4,29454,11
6/25/2023,Brunei,275,0,309390,161,16746,1,28600,10
7/2/2023,Brunei,171,1,309561,162,10056,2,27605,9
7/9/2023,Brunei,252,0,309813,162,6094,1,26468,9
7/16/2023,Brunei,117,0,309930,162,3597,1,25298,9
7/23/2023,Brunei,89,1,310019,163,2333,2,24279,8
7/30/2023,Brunei,87,0,310106,163,1329,2,23296,8
8/6/2023,Brunei,119,0,310225,163,1110,2,22174,6
8/13/2023,Brunei,154,0,310379,163,989,2,17735,3
8/20/2023,Brunei,0,0,310379,163,818,1,10874,3
8/27/2023,Brunei,173,0,310552,163,739,1,6833,2
9/3/2023,Brunei,78,0,310630,163,700,1,4297,2
9/10/2023,Brunei,146,0,310776,163,757,0,3090,2
9/17/2023,Brunei,244,0,311020,163,914,0,2243,2
9/24/2023,Brunei,216,0,311236,163,1011,0,2121,2
10/1/2023,Brunei,213,0,311449,163,1070,0,2059,2
10/8/2023,Brunei,165,0,311614,163,1235,0,2053,1
10/15/2023,Brunei,291,0,311905,163,1353,0,2092,1
10/22/2023,Brunei,289,0,312194,163,1564,0,2264,1
10/29/2023,Brunei,330,0,312524,163,1748,0,2505,0
11/5/2023,Brunei,368,0,312892,163,1872,0,2786,0
11/12/2023,Brunei,488,0,313380,163,2144,0,3155,0
11/19/2023,Brunei,539,0,313919,163,2470,0,3540,0
11/26/2023,Brunei,691,0,314610,163,2996,0,4231,0
12/3/2023,Brunei,1123,1,315733,164,3828,1,5181,1
12/10/2023,Brunei,1854,2,317587,166,5393,3,6957,3
12/17/2023,Brunei,3648,2,321235,168,8711,5,10459,5
12/24/2023,Brunei,5040,2,326275,170,13383,7,15255,7
12/31/2023,Brunei,4501,1,330776,171,17396,8,19540,8
1/5/2020,Cambodia,0,0,,,,,,
1/12/2020,Cambodia,0,0,,,,,,
1/19/2020,Cambodia,0,0,,,,,,
1/26/2020,Cambodia,0,0,,,,,,
2/2/2020,Cambodia,1,0,1,,,,,
2/9/2020,Cambodia,0,0,1,,1,0,,
2/16/2020,Cambodia,0,0,1,,1,0,,
2/23/2020,Cambodia,0,0,1,,1,0,,
3/1/2020,Cambodia,0,0,1,,1,0,,
3/8/2020,Cambodia,1,0,2,,2,0,,
3/15/2020,Cambodia,5,0,7,,7,0,,
3/22/2020,Cambodia,46,0,53,,52,0,,
3/29/2020,Cambodia,49,0,102,,101,0,102,0
4/5/2020,Cambodia,12,0,114,,113,0,114,0
4/12/2020,Cambodia,8,0,122,,121,0,122,0
4/19/2020,Cambodia,0,0,122,,121,0,122,0
4/26/2020,Cambodia,0,0,122,,120,0,122,0
5/3/2020,Cambodia,0,0,122,,115,0,122,0
5/10/2020,Cambodia,0,0,122,,69,0,121,0
5/17/2020,Cambodia,0,0,122,,20,0,121,0
5/24/2020,Cambodia,2,0,124,,10,0,123,0
5/31/2020,Cambodia,1,0,125,,3,0,124,0
6/7/2020,Cambodia,1,0,126,,4,0,125,0
6/14/2020,Cambodia,0,0,126,,4,0,124,0
6/21/2020,Cambodia,3,0,129,,7,0,122,0
6/28/2020,Cambodia,10,0,139,,17,0,86,0
7/5/2020,Cambodia,2,0,141,,19,0,39,0
7/12/2020,Cambodia,15,0,156,,32,0,42,0
7/19/2020,Cambodia,15,0,171,,46,0,49,0
7/26/2020,Cambodia,54,0,225,,99,0,103,0
8/2/2020,Cambodia,15,0,240,,114,0,118,0
8/9/2020,Cambodia,8,0,248,,119,0,126,0
8/16/2020,Cambodia,25,0,273,,134,0,151,0
8/23/2020,Cambodia,0,0,273,,132,0,151,0
8/30/2020,Cambodia,0,0,273,,117,0,149,0
9/6/2020,Cambodia,1,0,274,,103,0,149,0
9/13/2020,Cambodia,1,0,275,,50,0,149,0
9/20/2020,Cambodia,0,0,275,,35,0,149,0
9/27/2020,Cambodia,1,0,276,,28,0,147,0
10/4/2020,Cambodia,2,0,278,,5,0,139,0
10/11/2020,Cambodia,5,0,283,,10,0,142,0
10/18/2020,Cambodia,0,0,283,,10,0,127,0
10/25/2020,Cambodia,4,0,287,,13,0,116,0
11/1/2020,Cambodia,4,0,291,,16,0,66,0
11/8/2020,Cambodia,4,0,295,,20,0,55,0
11/15/2020,Cambodia,7,0,302,,26,0,54,0
11/22/2020,Cambodia,4,0,306,,28,0,33,0
11/29/2020,Cambodia,9,0,315,,32,0,42,0
12/6/2020,Cambodia,31,0,346,,63,0,73,0
12/13/2020,Cambodia,13,0,359,,72,0,85,0
12/20/2020,Cambodia,3,0,362,,71,0,87,0
12/27/2020,Cambodia,2,0,364,,69,0,89,0
1/3/2021,Cambodia,18,0,382,,80,0,106,0
1/10/2021,Cambodia,10,0,392,,86,0,114,0
1/17/2021,Cambodia,47,0,439,,124,0,156,0
1/24/2021,Cambodia,19,0,458,,112,0,175,0
1/31/2021,Cambodia,8,0,466,,107,0,179,0
2/7/2021,Cambodia,8,0,474,,112,0,183,0
2/14/2021,Cambodia,5,0,479,,115,0,184,0
2/21/2021,Cambodia,89,0,568,,186,0,266,0
2/28/2021,Cambodia,252,0,820,,428,0,514,0
3/7/2021,Cambodia,191,0,1011,,572,0,696,0
3/14/2021,Cambodia,314,1,1325,1,867,1,979,1
3/21/2021,Cambodia,428,2,1753,3,1287,3,1394,3
3/28/2021,Cambodia,520,7,2273,10,1799,10,1911,10
4/4/2021,Cambodia,479,9,2752,19,2273,19,2388,19
4/11/2021,Cambodia,1763,10,4515,29,3947,29,4133,29
4/18/2021,Cambodia,2498,14,7013,43,6193,43,6621,43
4/25/2021,Cambodia,3542,31,10555,74,9544,74,10116,74
5/2/2021,Cambodia,4806,32,15361,106,14036,105,14903,106
5/9/2021,Cambodia,4382,20,19743,126,17990,123,19277,126
5/16/2021,Cambodia,2801,28,22544,154,20271,144,22070,154
5/23/2021,Cambodia,3217,25,25761,179,23009,160,25282,179
5/30/2021,Cambodia,4333,35,30094,214,25579,185,29526,214
6/6/2021,Cambodia,4150,49,34244,263,27231,220,33424,263
6/13/2021,Cambodia,4183,72,38427,335,27872,261,37416,335
6/20/2021,Cambodia,4284,96,42711,431,27350,325,41386,430
6/27/2021,Cambodia,4938,109,47649,540,27906,414,45896,537
7/4/2021,Cambodia,6642,180,54291,720,31747,566,52018,710
7/11/2021,Cambodia,6668,182,60959,902,35198,723,58207,883
7/18/2021,Cambodia,6222,204,67181,1106,37087,892,62666,1077
7/25/2021,Cambodia,5742,177,72923,1283,38679,1020,65910,1240
8/1/2021,Cambodia,4991,137,77914,1420,39487,1085,67359,1346
8/8/2021,Cambodia,3977,142,81891,1562,39180,1131,66530,1456
8/15/2021,Cambodia,3557,121,85448,1683,37799,1143,65705,1557
8/22/2021,Cambodia,3783,109,89231,1792,34940,1072,66687,1638
8/29/2021,Cambodia,2977,89,92208,1881,31249,979,66447,1702
9/5/2021,Cambodia,3092,76,95300,1957,28119,851,65206,1743
9/12/2021,Cambodia,4204,83,99504,2040,26581,757,65260,1777
9/19/2021,Cambodia,4590,69,104094,2109,26180,689,65667,1774
9/26/2021,Cambodia,4993,134,109087,2243,27196,681,66376,1812
10/3/2021,Cambodia,4169,140,113256,2383,27808,700,65607,1843
10/10/2021,Cambodia,1554,123,114810,2506,25579,714,60519,1786
10/17/2021,Cambodia,1855,152,116665,2658,24457,777,55706,1756
10/24/2021,Cambodia,1107,76,117772,2734,22472,777,50591,1628
10/31/2021,Cambodia,750,54,118522,2788,19018,748,45599,1505
11/7/2021,Cambodia,570,41,119092,2829,14998,720,41178,1409
11/14/2021,Cambodia,444,38,119536,2867,10449,624,37645,1305
11/21/2021,Cambodia,331,33,119867,2900,6611,517,34419,1217
11/28/2021,Cambodia,220,31,120087,2931,5277,425,30856,1139
12/5/2021,Cambodia,169,29,120256,2960,3591,302,28048,1079
12/12/2021,Cambodia,99,25,120355,2985,2583,251,25055,1028
12/19/2021,Cambodia,61,20,120416,3005,1894,217,20912,965
12/26/2021,Cambodia,33,3,120449,3008,1357,179,16355,899
1/2/2022,Cambodia,61,5,120510,3013,974,146,11423,770
1/9/2022,Cambodia,111,2,120621,3015,754,115,7365,632
1/16/2022,Cambodia,175,0,120796,3015,709,84,5986,509
1/23/2022,Cambodia,230,0,121026,3015,770,55,4361,357
1/30/2022,Cambodia,273,0,121299,3015,944,30,3527,281
2/6/2022,Cambodia,474,0,121773,3015,1357,10,3251,227
2/13/2022,Cambodia,1670,0,123443,3015,2994,7,4351,186
2/20/2022,Cambodia,3046,2,126489,3017,5979,4,6953,150
2/27/2022,Cambodia,3431,15,129920,3032,9299,17,10053,132
3/6/2022,Cambodia,2482,9,132402,3041,11606,26,12315,110
3/13/2022,Cambodia,1666,6,134068,3047,13042,32,13812,87
3/20/2022,Cambodia,918,4,134986,3051,13687,36,14631,66
3/27/2022,Cambodia,475,3,135461,3054,13688,39,15045,49
4/3/2022,Cambodia,286,0,135747,3054,12304,39,15298,46
4/10/2022,Cambodia,200,1,135947,3055,9458,38,15437,42
4/17/2022,Cambodia,113,0,136060,3055,6140,23,15439,40
4/24/2022,Cambodia,156,1,136216,3056,3814,15,15420,41
5/1/2022,Cambodia,36,0,136252,3056,2184,9,15226,41
5/8/2022,Cambodia,10,0,136262,3056,1276,5,14963,41
5/15/2022,Cambodia,0,0,136262,3056,801,2,14489,41
5/22/2022,Cambodia,0,0,136262,3056,515,2,12819,41
5/29/2022,Cambodia,0,0,136262,3056,315,1,9773,39
6/5/2022,Cambodia,0,0,136262,3056,202,1,6342,24
6/12/2022,Cambodia,0,0,136262,3056,46,0,3860,15
6/19/2022,Cambodia,0,0,136262,3056,10,0,2194,9
6/26/2022,Cambodia,0,0,136262,3056,0,0,1276,5
7/3/2022,Cambodia,28,0,136290,3056,28,0,829,2
7/10/2022,Cambodia,53,0,136343,3056,81,0,596,2
7/17/2022,Cambodia,94,0,136437,3056,175,0,490,1
7/24/2022,Cambodia,128,0,136565,3056,303,0,505,1
7/31/2022,Cambodia,188,0,136753,3056,491,0,537,0
8/7/2022,Cambodia,224,0,136977,3056,715,0,725,0
8/14/2022,Cambodia,230,0,137207,3056,945,0,945,0
8/21/2022,Cambodia,187,0,137394,3056,1104,0,1132,0
8/28/2022,Cambodia,144,0,137538,3056,1195,0,1276,0
9/4/2022,Cambodia,112,0,137650,3056,1213,0,1388,0
9/11/2022,Cambodia,55,0,137705,3056,1140,0,1443,0
9/18/2022,Cambodia,50,0,137755,3056,1002,0,1493,0
9/25/2022,Cambodia,78,0,137833,3056,856,0,1571,0
10/2/2022,Cambodia,48,0,137881,3056,674,0,1619,0
10/9/2022,Cambodia,40,0,137921,3056,527,0,1631,0
10/16/2022,Cambodia,42,0,137963,3056,425,0,1620,0
10/23/2022,Cambodia,16,0,137979,3056,329,0,1542,0
10/30/2022,Cambodia,6,0,137985,3056,280,0,1420,0
11/6/2022,Cambodia,11,0,137996,3056,241,0,1243,0
11/13/2022,Cambodia,0,0,137996,3056,163,0,1019,0
11/20/2022,Cambodia,28,0,138024,3056,143,0,817,0
11/27/2022,Cambodia,35,0,138059,3056,138,0,665,0
12/4/2022,Cambodia,72,0,138131,3056,168,0,593,0
12/11/2022,Cambodia,107,0,138238,3056,259,0,588,0
12/18/2022,Cambodia,141,0,138379,3056,394,0,674,0
12/25/2022,Cambodia,116,0,138495,3056,499,0,740,0
1/1/2023,Cambodia,89,0,138584,3056,588,0,751,0
1/8/2023,Cambodia,38,0,138622,3056,598,0,741,0
1/15/2023,Cambodia,37,0,138659,3056,600,0,738,0
1/22/2023,Cambodia,17,0,138676,3056,545,0,713,0
1/29/2023,Cambodia,9,0,138685,3056,447,0,706,0
2/5/2023,Cambodia,12,0,138697,3056,318,0,712,0
2/12/2023,Cambodia,6,0,138703,3056,208,0,707,0
2/19/2023,Cambodia,3,0,138706,3056,122,0,710,0
2/26/2023,Cambodia,8,0,138714,3056,92,0,690,0
3/5/2023,Cambodia,5,0,138719,3056,60,0,660,0
3/12/2023,Cambodia,0,0,138719,3056,43,0,588,0
3/19/2023,Cambodia,2,0,138721,3056,36,0,483,0
3/26/2023,Cambodia,2,0,138723,3056,26,0,344,0
4/2/2023,Cambodia,2,0,138725,3056,22,0,230,0
4/9/2023,Cambodia,1,0,138726,3056,20,0,142,0
4/16/2023,Cambodia,0,0,138726,3056,12,0,104,0
4/23/2023,Cambodia,5,0,138731,3056,12,0,72,0
4/30/2023,Cambodia,2,0,138733,3056,14,0,57,0
5/7/2023,Cambodia,2,0,138735,3056,14,0,50,0
5/14/2023,Cambodia,1,0,138736,3056,13,0,39,0
5/21/2023,Cambodia,3,0,138739,3056,14,0,36,0
5/28/2023,Cambodia,28,0,138767,3056,41,0,61,0
6/4/2023,Cambodia,36,0,138803,3056,77,0,89,0
6/11/2023,Cambodia,39,0,138842,3056,111,0,123,0
6/18/2023,Cambodia,40,0,138882,3056,149,0,163,0
6/25/2023,Cambodia,13,0,138895,3056,160,0,174,0
7/2/2023,Cambodia,23,0,138918,3056,182,0,195,0
7/9/2023,Cambodia,13,0,138931,3056,192,0,206,0
7/16/2023,Cambodia,4,0,138935,3056,168,0,209,0
7/23/2023,Cambodia,2,0,138937,3056,134,0,211,0
7/30/2023,Cambodia,0,0,138937,3056,95,0,206,0
8/6/2023,Cambodia,3,0,138940,3056,58,0,207,0
8/13/2023,Cambodia,0,0,138940,3056,45,0,205,0
8/20/2023,Cambodia,0,0,138940,3056,22,0,204,0
8/27/2023,Cambodia,0,0,138940,3056,9,0,201,0
9/3/2023,Cambodia,0,0,138940,3056,5,0,173,0
9/10/2023,Cambodia,0,0,138940,3056,3,0,137,0
9/17/2023,Cambodia,1,0,138941,3056,4,0,99,0
9/24/2023,Cambodia,0,0,138941,3056,1,0,59,0
10/1/2023,Cambodia,0,0,138941,3056,1,0,46,0
10/8/2023,Cambodia,0,0,138941,3056,1,0,23,0
10/15/2023,Cambodia,0,0,138941,3056,1,0,10,0
10/22/2023,Cambodia,0,0,138941,3056,1,0,6,0
10/29/2023,Cambodia,2,0,138943,3056,3,0,6,0
11/5/2023,Cambodia,2,0,138945,3056,4,0,8,0
11/12/2023,Cambodia,2,0,138947,3056,6,0,7,0
11/19/2023,Cambodia,3,0,138950,3056,9,0,10,0
11/26/2023,Cambodia,4,0,138954,3056,13,0,14,0
12/3/2023,Cambodia,2,0,138956,3056,15,0,16,0
12/10/2023,Cambodia,7,0,138963,3056,22,0,23,0
12/17/2023,Cambodia,15,0,138978,3056,35,0,38,0
12/24/2023,Cambodia,13,0,138991,3056,46,0,50,0
12/31/2023,Cambodia,23,0,139014,3056,67,0,73,0
1/5/2020,Indonesia,0,0,,,,,,
1/12/2020,Indonesia,0,0,,,,,,
1/19/2020,Indonesia,0,0,,,,,,
1/26/2020,Indonesia,0,0,,,,,,
2/2/2020,Indonesia,0,0,,,,,,
2/9/2020,Indonesia,0,0,,,0,0,,
2/16/2020,Indonesia,0,0,,,0,0,,
2/23/2020,Indonesia,0,0,,,0,0,,
3/1/2020,Indonesia,0,0,,,0,0,,
3/8/2020,Indonesia,10,0,10,,10,0,,
3/15/2020,Indonesia,107,4,117,4,117,4,,
3/22/2020,Indonesia,397,44,514,48,514,48,,
3/29/2020,Indonesia,771,66,1285,114,1285,114,1285,114
4/5/2020,Indonesia,988,84,2273,198,2273,198,2273,198
4/12/2020,Indonesia,1968,175,4241,373,4241,373,4241,373
4/19/2020,Indonesia,2334,209,6575,582,6575,582,6575,582
4/26/2020,Indonesia,2307,161,8882,743,8872,743,8882,743
5/3/2020,Indonesia,2310,102,11192,845,11075,841,11192,845
5/10/2020,Indonesia,2840,128,14032,973,13518,925,14032,973
5/17/2020,Indonesia,3482,175,17514,1148,16229,1034,17514,1148
5/24/2020,Indonesia,4757,224,22271,1372,19998,1174,22271,1372
5/31/2020,Indonesia,4202,241,26473,1613,22232,1240,26473,1613
6/7/2020,Indonesia,4713,238,31186,1851,24611,1269,31186,1851
6/14/2020,Indonesia,7091,283,38277,2134,29395,1391,38267,2134
6/21/2020,Indonesia,7614,331,45891,2465,34699,1620,45774,2461
6/28/2020,Indonesia,8119,289,54010,2754,39978,1781,53496,2706
7/5/2020,Indonesia,9739,417,63749,3171,46235,2023,62464,3057
7/12/2020,Indonesia,11950,435,75699,3606,53428,2234,73426,3408
7/19/2020,Indonesia,10822,537,86521,4143,60048,2530,82280,3770
7/26/2020,Indonesia,12257,638,98778,4781,67592,2930,92203,4199
8/2/2020,Indonesia,12677,455,111455,5236,73178,3102,102573,4493
8/9/2020,Indonesia,13941,487,125396,5723,79505,3258,114204,4878
8/16/2020,Indonesia,14153,427,139549,6150,85539,3396,125517,5177
8/23/2020,Indonesia,13986,530,153535,6680,89786,3509,136021,5532
8/30/2020,Indonesia,18518,663,172053,7343,96354,3737,149782,5971
9/6/2020,Indonesia,22056,682,194109,8025,107588,3882,167636,6412
9/13/2020,Indonesia,24273,698,218382,8723,119604,3942,187196,6872
9/20/2020,Indonesia,26294,830,244676,9553,133221,4317,206399,7419
9/27/2020,Indonesia,30537,833,275213,10386,149817,4663,229322,7921
